Date,Open,High,Low,Close,Adj Close,Volume
2018-09-27,6600.000000,6725.000000,6550.000000,6625.000000,6625.000000,41174900
2018-09-28,6600.000000,6750.000000,6600.000000,6725.000000,6725.000000,50843400
2018-10-01,6600.000000,6800.000000,6600.000000,6700.000000,6700.000000,33256700
2018-10-02,6700.000000,6700.000000,6425.000000,6450.000000,6450.000000,60326400
2018-10-03,6400.000000,6575.000000,6400.000000,6500.000000,6500.000000,34191700
2018-10-04,6400.000000,6425.000000,6225.000000,6225.000000,6225.000000,58239200
2018-10-05,6225.000000,6350.000000,6175.000000,6275.000000,6275.000000,33896200
2018-10-08,6275.000000,6300.000000,6200.000000,6200.000000,6200.000000,27663800
2018-10-09,6200.000000,6375.000000,6200.000000,6350.000000,6350.000000,20165700
2018-10-10,6400.000000,6525.000000,6375.000000,6475.000000,6475.000000,19615400
2018-10-11,6250.000000,6350.000000,6200.000000,6275.000000,6275.000000,32027000
2018-10-12,6275.000000,6475.000000,6275.000000,6400.000000,6400.000000,35224100
2018-10-15,6500.000000,6525.000000,6375.000000,6375.000000,6375.000000,20440200
2018-10-16,6400.000000,6500.000000,6400.000000,6500.000000,6500.000000,14888800
2018-10-17,6600.000000,6650.000000,6525.000000,6575.000000,6575.000000,21554000
2018-10-18,6500.000000,6600.000000,6400.000000,6500.000000,6500.000000,19635000
2018-10-19,6450.000000,6500.000000,6375.000000,6450.000000,6450.000000,23995000
2018-10-22,6450.000000,6525.000000,6375.000000,6450.000000,6450.000000,18207800
2018-10-23,6450.000000,6475.000000,6425.000000,6425.000000,6425.000000,12853700
2018-10-24,6425.000000,6475.000000,6325.000000,6325.000000,6325.000000,16984700
2018-10-25,6250.000000,6475.000000,6250.000000,6475.000000,6475.000000,31390800
2018-10-26,6475.000000,6500.000000,6400.000000,6450.000000,6450.000000,19861600
2018-10-29,6425.000000,6500.000000,6400.000000,6400.000000,6400.000000,20236000
2018-10-30,6500.000000,6525.000000,6425.000000,6525.000000,6525.000000,17365600
2018-10-31,6575.000000,6850.000000,6550.000000,6850.000000,6850.000000,55632700
2018-11-01,6900.000000,7350.000000,6875.000000,7225.000000,7225.000000,92575900
2018-11-02,7325.000000,7500.000000,7100.000000,7425.000000,7425.000000,71892600
2018-11-05,7400.000000,7400.000000,7250.000000,7375.000000,7375.000000,28006700
2018-11-06,7475.000000,7475.000000,7250.000000,7350.000000,7350.000000,62000400
2018-11-07,7375.000000,7400.000000,7200.000000,7350.000000,7350.000000,46140500
2018-11-08,7400.000000,7525.000000,7375.000000,7500.000000,7500.000000,65222100
2018-11-09,7250.000000,7325.000000,7150.000000,7225.000000,7225.000000,61732800
2018-11-12,7225.000000,7225.000000,6975.000000,6975.000000,6975.000000,32844900
2018-11-13,6800.000000,7175.000000,6800.000000,7150.000000,7150.000000,42875000
2018-11-14,7275.000000,7300.000000,7125.000000,7125.000000,7125.000000,34101700
2018-11-15,7250.000000,7450.000000,7150.000000,7400.000000,7400.000000,57596500
2018-11-16,7475.000000,7625.000000,7375.000000,7450.000000,7450.000000,56573000
2018-11-19,7500.000000,7575.000000,7300.000000,7475.000000,7475.000000,26463400
2018-11-20,7475.000000,7475.000000,7475.000000,7475.000000,7475.000000,0
2018-11-21,7225.000000,7325.000000,7050.000000,7275.000000,7275.000000,60904400
2018-11-22,7275.000000,7400.000000,7175.000000,7325.000000,7325.000000,44800700
2018-11-23,7350.000000,7400.000000,7275.000000,7300.000000,7300.000000,41175000
2018-11-26,7250.000000,7400.000000,7250.000000,7375.000000,7375.000000,31467400
2018-11-27,7375.000000,7500.000000,7350.000000,7450.000000,7450.000000,30514400
2018-11-28,7500.000000,7500.000000,7325.000000,7400.000000,7400.000000,33837500
2018-11-29,7500.000000,7650.000000,7500.000000,7650.000000,7650.000000,70601300
2018-11-30,7575.000000,7625.000000,7400.000000,7400.000000,7400.000000,74241400
2018-12-03,7550.000000,7725.000000,7550.000000,7600.000000,7600.000000,68342300
2018-12-04,7575.000000,7650.000000,7550.000000,7650.000000,7650.000000,30076600
2018-12-05,7600.000000,7600.000000,7525.000000,7575.000000,7575.000000,36661200
2018-12-06,7400.000000,7525.000000,7400.000000,7475.000000,7475.000000,37046000
2018-12-07,7575.000000,7625.000000,7475.000000,7500.000000,7500.000000,20846400
2018-12-10,7375.000000,7525.000000,7350.000000,7425.000000,7425.000000,20552600
2018-12-11,7450.000000,7475.000000,7400.000000,7450.000000,7450.000000,27828700
2018-12-12,7475.000000,7550.000000,7425.000000,7475.000000,7475.000000,40315700
2018-12-13,7500.000000,7700.000000,7450.000000,7700.000000,7700.000000,46460000
2018-12-14,7650.000000,7650.000000,7525.000000,7575.000000,7575.000000,34378200
