Date,Open,High,Low,Close,Adj Close,Volume
2018-05-25,22425.000000,22675.000000,22375.000000,22550.000000,22476.419922,12782700
2018-05-28,22500.000000,23000.000000,22400.000000,22850.000000,22775.441406,12820900
2018-05-29,22850.000000,22850.000000,22850.000000,22850.000000,22775.441406,0
2018-05-30,22850.000000,22975.000000,22450.000000,22700.000000,22625.931641,21952300
2018-05-31,22875.000000,22950.000000,22450.000000,22700.000000,22625.931641,35604600
2018-06-01,22700.000000,22700.000000,22700.000000,22700.000000,22625.931641,0
2018-06-04,22950.000000,22975.000000,22800.000000,22925.000000,22850.197266,17917000
2018-06-05,22800.000000,22925.000000,22400.000000,22725.000000,22650.849609,15446600
2018-06-06,22725.000000,23150.000000,22625.000000,23025.000000,22949.871094,11582700
2018-06-07,23150.000000,23150.000000,22900.000000,22975.000000,22900.033203,8136300
2018-06-08,22850.000000,23000.000000,22100.000000,22250.000000,22177.400391,34169000
2018-06-11,22250.000000,22250.000000,22250.000000,22250.000000,22177.400391,0
2018-06-12,22250.000000,22250.000000,22250.000000,22250.000000,22177.400391,0
2018-06-13,22250.000000,22250.000000,22250.000000,22250.000000,22177.400391,0
2018-06-14,22250.000000,22250.000000,22250.000000,22250.000000,22177.400391,0
2018-06-15,22250.000000,22250.000000,22250.000000,22250.000000,22177.400391,0
2018-06-18,22250.000000,22250.000000,22250.000000,22250.000000,22177.400391,0
2018-06-19,22250.000000,22250.000000,22250.000000,22250.000000,22177.400391,0
2018-06-20,22000.000000,22025.000000,21150.000000,21500.000000,21429.847656,50687800
2018-06-21,21625.000000,21950.000000,21150.000000,21150.000000,21080.988281,18118700
2018-06-22,21400.000000,21925.000000,21100.000000,21925.000000,21853.460938,19301900
2018-06-25,21925.000000,22475.000000,21825.000000,22200.000000,22127.562500,12502600
2018-06-26,22100.000000,22300.000000,21375.000000,21375.000000,21305.253906,10952700
2018-06-27,21400.000000,21700.000000,21350.000000,21350.000000,21280.335938,13461900
2018-06-28,21375.000000,21375.000000,20925.000000,20950.000000,20881.640625,23619700
2018-06-29,20950.000000,21475.000000,20825.000000,21475.000000,21404.927734,23837600
2018-07-02,21650.000000,21650.000000,21425.000000,21450.000000,21380.009766,11888300
2018-07-03,21600.000000,21625.000000,20600.000000,20600.000000,20532.783203,14607600
2018-07-04,20975.000000,21400.000000,20700.000000,21225.000000,21155.744141,12398900
2018-07-05,21050.000000,21300.000000,21000.000000,21225.000000,21155.744141,6828800
2018-07-06,20975.000000,21050.000000,20925.000000,20925.000000,20856.722656,7521800
2018-07-09,21200.000000,22000.000000,21075.000000,21900.000000,21828.541016,16009900
2018-07-10,21850.000000,22000.000000,21400.000000,21900.000000,21828.541016,23327900
2018-07-11,21500.000000,22450.000000,21500.000000,22325.000000,22252.154297,19114000
2018-07-12,22200.000000,22900.000000,22175.000000,22825.000000,22750.523438,15801600
2018-07-13,23000.000000,23075.000000,22800.000000,23025.000000,22949.871094,14787200
2018-07-16,23050.000000,23125.000000,22900.000000,23125.000000,23049.544922,14314200
2018-07-17,22925.000000,23000.000000,22525.000000,22725.000000,22650.849609,6064400
2018-07-18,22950.000000,23200.000000,22950.000000,23200.000000,23124.300781,16018100
2018-07-19,23100.000000,23200.000000,23050.000000,23200.000000,23124.300781,15385100
2018-07-20,23150.000000,23150.000000,22925.000000,23100.000000,23024.626953,11420800
2018-07-23,23200.000000,23500.000000,23100.000000,23350.000000,23273.810547,14031500
2018-07-24,23500.000000,23525.000000,23300.000000,23525.000000,23448.240234,17658200
2018-07-25,23525.000000,23575.000000,23425.000000,23575.000000,23498.076172,10026300
2018-07-26,23225.000000,23625.000000,23225.000000,23325.000000,23248.892578,10863500
2018-07-27,23300.000000,23350.000000,23125.000000,23225.000000,23149.218750,9328500
2018-07-30,23400.000000,23400.000000,23000.000000,23275.000000,23199.054688,8019300
2018-07-31,23200.000000,23300.000000,22650.000000,23275.000000,23199.054688,13360600
2018-08-01,23400.000000,23475.000000,23250.000000,23475.000000,23398.402344,11318800
2018-08-02,23600.000000,23900.000000,23450.000000,23450.000000,23373.484375,15866600
2018-08-03,23450.000000,23650.000000,23350.000000,23450.000000,23373.484375,8280800
2018-08-06,23400.000000,23800.000000,23400.000000,23800.000000,23722.341797,12600100
2018-08-07,23700.000000,23875.000000,23700.000000,23800.000000,23722.341797,22875800
2018-08-08,23900.000000,23950.000000,23550.000000,23925.000000,23846.933594,12940500
2018-08-09,24000.000000,24100.000000,23900.000000,24100.000000,24021.363281,13189500
2018-08-10,24000.000000,24075.000000,23700.000000,23875.000000,23797.097656,16069600
2018-08-13,23525.000000,23550.000000,23050.000000,23325.000000,23248.892578,16036800
2018-08-14,23450.000000,23900.000000,23025.000000,23500.000000,23423.320313,17105500
2018-08-15,23600.000000,23600.000000,23300.000000,23450.000000,23373.484375,11466100
2018-08-16,23450.000000,23475.000000,23200.000000,23375.000000,23298.728516,10580700
2018-08-17,23375.000000,23375.000000,23375.000000,23375.000000,23298.728516,0
2018-08-20,23500.000000,23900.000000,23425.000000,23900.000000,23822.015625,19366400
2018-08-21,23850.000000,23975.000000,23850.000000,23875.000000,23797.097656,13587600
2018-08-22,23875.000000,23875.000000,23875.000000,23875.000000,23797.097656,0
2018-08-23,23800.000000,24650.000000,23775.000000,24575.000000,24494.812500,29173600
2018-08-24,24600.000000,25475.000000,24575.000000,25075.000000,24993.181641,20795000
2018-08-27,25100.000000,25350.000000,24675.000000,24775.000000,24694.160156,18257000
2018-08-28,25100.000000,25100.000000,24550.000000,24975.000000,24893.507813,12670700
2018-08-29,24500.000000,24800.000000,24475.000000,24800.000000,24719.080078,17539100
2018-08-30,24975.000000,25150.000000,24925.000000,25075.000000,24993.181641,19254700
2018-08-31,25000.000000,25050.000000,24800.000000,24800.000000,24719.080078,22312600
2018-09-03,25050.000000,25075.000000,24600.000000,24775.000000,24694.160156,7697900
2018-09-04,24825.000000,24900.000000,24500.000000,24750.000000,24669.242188,8454300
2018-09-05,24500.000000,24500.000000,23650.000000,24000.000000,23921.689453,19121700
2018-09-06,24025.000000,25200.000000,23600.000000,24700.000000,24619.406250,19053000
2018-09-07,24825.000000,24850.000000,24375.000000,24850.000000,24768.916016,14510300
2018-09-10,24600.000000,24750.000000,24150.000000,24750.000000,24669.242188,13339300
2018-09-11,24750.000000,24750.000000,24750.000000,24750.000000,24669.242188,0
2018-09-12,24750.000000,24825.000000,23825.000000,23900.000000,23822.015625,17580100
2018-09-13,24200.000000,24375.000000,23900.000000,24000.000000,23921.689453,18810200
2018-09-14,23900.000000,24200.000000,23700.000000,23975.000000,23896.771484,14494700
2018-09-17,23750.000000,23975.000000,23750.000000,23925.000000,23846.933594,7895600
2018-09-18,23700.000000,24250.000000,23700.000000,24000.000000,23921.689453,15023900
2018-09-19,24075.000000,24225.000000,23825.000000,24000.000000,23921.689453,22311700
2018-09-20,24200.000000,24225.000000,23900.000000,23950.000000,23871.853516,12157200
2018-09-21,23900.000000,24150.000000,23700.000000,23700.000000,23622.667969,30410400
2018-09-24,23900.000000,24075.000000,23800.000000,23925.000000,23846.933594,11980400
2018-09-25,24000.000000,24000.000000,23825.000000,23925.000000,23846.933594,8554200
2018-09-26,23800.000000,24300.000000,23800.000000,24200.000000,24121.037109,14343100
2018-09-27,23900.000000,24125.000000,23850.000000,24000.000000,23921.689453,14200200
2018-09-28,23900.000000,24150.000000,23900.000000,24150.000000,24071.199219,19395000
2018-10-01,24000.000000,24200.000000,23950.000000,23950.000000,23871.853516,7277600
2018-10-02,24075.000000,24200.000000,23750.000000,23950.000000,23871.853516,10127900
2018-10-03,23750.000000,23975.000000,23725.000000,23925.000000,23846.933594,6704900
2018-10-04,23925.000000,23925.000000,23500.000000,23600.000000,23522.994141,13573900
2018-10-05,23550.000000,23550.000000,22975.000000,23050.000000,22974.789063,19649900
2018-10-08,23075.000000,23950.000000,23075.000000,23450.000000,23373.484375,11450000
2018-10-09,23500.000000,23750.000000,23400.000000,23750.000000,23672.505859,7388000
2018-10-10,23900.000000,24125.000000,23250.000000,23375.000000,23298.728516,11878900
2018-10-11,23000.000000,23300.000000,22475.000000,22725.000000,22650.849609,20467200
2018-10-12,23000.000000,23475.000000,23000.000000,23250.000000,23174.136719,16514900
2018-10-15,23500.000000,23850.000000,23475.000000,23850.000000,23772.179688,13190000
2018-10-16,23850.000000,24100.000000,23500.000000,24100.000000,24021.363281,9489800
2018-10-17,24150.000000,24175.000000,23775.000000,24025.000000,23946.607422,7671800
2018-10-18,23800.000000,23875.000000,23600.000000,23600.000000,23522.994141,5872100
2018-10-19,23300.000000,23650.000000,23225.000000,23375.000000,23298.728516,9043900
2018-10-22,23375.000000,23600.000000,23150.000000,23150.000000,23074.462891,12696800
2018-10-23,23400.000000,23425.000000,22875.000000,22950.000000,22875.115234,12432500
2018-10-24,23000.000000,23150.000000,22650.000000,22650.000000,22576.093750,11898700
2018-10-25,22175.000000,23175.000000,22175.000000,22900.000000,22825.279297,17546500
2018-10-26,23100.000000,23600.000000,23000.000000,23600.000000,23522.994141,16798800
2018-10-29,23300.000000,23550.000000,23125.000000,23125.000000,23049.544922,6910600
2018-10-30,23125.000000,23650.000000,23100.000000,23500.000000,23423.320313,13776500
2018-10-31,23750.000000,23875.000000,23500.000000,23650.000000,23572.832031,25781700
2018-11-01,23850.000000,24050.000000,23725.000000,23800.000000,23722.341797,23581300
2018-11-02,24000.000000,24175.000000,23800.000000,24000.000000,23921.689453,22810900
2018-11-05,24000.000000,24250.000000,23950.000000,24175.000000,24096.119141,15350900
2018-11-06,24300.000000,24725.000000,24250.000000,24400.000000,24320.384766,18882100
2018-11-07,24600.000000,24600.000000,23900.000000,24100.000000,24021.363281,16775100
2018-11-08,24400.000000,24500.000000,23900.000000,24000.000000,23921.689453,19947800
2018-11-09,24000.000000,24050.000000,23925.000000,24000.000000,23921.689453,12587700
2018-11-12,24150.000000,24175.000000,23700.000000,23700.000000,23622.667969,13025000
2018-11-13,23700.000000,24100.000000,23350.000000,24075.000000,23996.445313,12246300
2018-11-14,24075.000000,24250.000000,23900.000000,24050.000000,23971.525391,13702300
2018-11-15,24275.000000,24350.000000,23950.000000,24175.000000,24096.119141,17417100
2018-11-16,24350.000000,24900.000000,24300.000000,24825.000000,24743.998047,26829100
2018-11-19,25000.000000,25400.000000,24900.000000,25100.000000,25018.099609,20764500
2018-11-20,25100.000000,25100.000000,25100.000000,25100.000000,25018.099609,0
2018-11-21,25000.000000,25050.000000,24775.000000,24800.000000,24719.080078,21577800
2018-11-22,24700.000000,25200.000000,24700.000000,25100.000000,25018.099609,17454000
2018-11-23,25300.000000,25450.000000,24875.000000,25100.000000,25018.099609,11492000
2018-11-26,24800.000000,25400.000000,24800.000000,25225.000000,25142.693359,12867300
2018-11-27,25200.000000,25500.000000,25000.000000,25500.000000,25416.794922,14797800
2018-11-28,25625.000000,25625.000000,25400.000000,25450.000000,25366.958984,18137500
2018-11-29,25500.000000,26200.000000,25500.000000,26200.000000,26114.511719,22769500
2018-11-30,26200.000000,26200.000000,25775.000000,26050.000000,25965.000000,35606900
2018-12-03,26075.000000,26975.000000,25500.000000,25800.000000,25800.000000,20184600
2018-12-04,25800.000000,26475.000000,25775.000000,26200.000000,26200.000000,23846500
2018-12-05,25600.000000,26150.000000,25575.000000,26150.000000,26150.000000,14998800
2018-12-06,25850.000000,26300.000000,25600.000000,26300.000000,26300.000000,15090000
2018-12-07,25950.000000,26050.000000,25800.000000,25950.000000,25950.000000,14214000
2018-12-10,25600.000000,26025.000000,25600.000000,25900.000000,25900.000000,16244200
2018-12-11,25650.000000,26000.000000,25625.000000,25800.000000,25800.000000,18603400
2018-12-12,25950.000000,25950.000000,25650.000000,25825.000000,25825.000000,24324600
2018-12-13,26000.000000,26025.000000,25725.000000,25825.000000,25825.000000,16856100
2018-12-14,25800.000000,25900.000000,25700.000000,25825.000000,25825.000000,36887000
