Date,Open,High,Low,Close,Adj Close,Volume
2017-12-15,null,null,null,null,null,null
2017-12-18,4250.000000,4250.000000,4170.000000,4240.000000,4090.341309,47756500
2017-12-19,4200.000000,4200.000000,4170.000000,4190.000000,4042.106201,85383600
2017-12-20,4190.000000,4200.000000,4160.000000,4160.000000,4013.165039,87778400
2017-12-21,4190.000000,4250.000000,4170.000000,4250.000000,4099.988281,83893400
2017-12-22,4250.000000,4300.000000,4210.000000,4300.000000,4148.223633,50330400
2017-12-25,4300.000000,4300.000000,4300.000000,4300.000000,4148.223633,0
2017-12-26,4300.000000,4300.000000,4300.000000,4300.000000,4148.223633,0
2017-12-27,4270.000000,4310.000000,4270.000000,4300.000000,4148.223633,32211800
2017-12-28,4300.000000,4390.000000,4270.000000,4390.000000,4235.046875,88576700
2017-12-29,4390.000000,4460.000000,4390.000000,4440.000000,4283.281738,110053200
2018-01-01,4440.000000,4440.000000,4440.000000,4440.000000,4283.281738,0
2018-01-02,4430.000000,4460.000000,4380.000000,4410.000000,4254.340820,66075600
2018-01-03,4380.000000,4380.000000,4200.000000,4230.000000,4080.694336,129205000
2018-01-04,4230.000000,4250.000000,4190.000000,4220.000000,4071.047363,77953300
2018-01-05,4220.000000,4280.000000,4200.000000,4280.000000,4128.929688,55863000
2018-01-08,4250.000000,4290.000000,4250.000000,4260.000000,4109.635254,42916700
2018-01-09,4240.000000,4240.000000,4180.000000,4200.000000,4051.753174,100497400
2018-01-10,4200.000000,4250.000000,4180.000000,4190.000000,4042.106201,95004000
2018-01-11,4200.000000,4200.000000,4150.000000,4170.000000,4022.812012,80524900
2018-01-12,4160.000000,4190.000000,4130.000000,4130.000000,3984.223877,70976800
2018-01-15,4160.000000,4170.000000,4100.000000,4120.000000,3974.576904,71388000
2018-01-16,4150.000000,4220.000000,4120.000000,4210.000000,4061.400146,84393300
2018-01-17,4210.000000,4220.000000,4180.000000,4200.000000,4051.753174,77197700
2018-01-18,4210.000000,4240.000000,4160.000000,4170.000000,4022.812012,100089500
2018-01-19,4190.000000,4190.000000,4120.000000,4160.000000,4013.165039,70890100
2018-01-22,4120.000000,4160.000000,4120.000000,4130.000000,3984.223877,83090400
2018-01-23,4160.000000,4160.000000,4030.000000,4090.000000,3945.635742,184176500
2018-01-24,4090.000000,4090.000000,3970.000000,3980.000000,3839.518555,241779600
2018-01-25,3980.000000,4020.000000,3920.000000,3970.000000,3829.871582,232552500
2018-01-26,3990.000000,4160.000000,3990.000000,4150.000000,4003.518066,246067800
2018-01-29,4170.000000,4180.000000,4030.000000,4070.000000,3926.341797,156356300
2018-01-30,4020.000000,4040.000000,3960.000000,3970.000000,3829.871582,140694300
2018-01-31,3960.000000,4060.000000,3950.000000,3990.000000,3849.165527,112276200
2018-02-01,4030.000000,4070.000000,3980.000000,3980.000000,3839.518555,102291000
2018-02-02,4030.000000,4030.000000,4000.000000,4000.000000,3858.812500,71707200
2018-02-05,3950.000000,4030.000000,3920.000000,4010.000000,3868.459717,70792500
2018-02-06,3950.000000,3990.000000,3930.000000,3940.000000,3800.930420,146207400
2018-02-07,3990.000000,4020.000000,3950.000000,3980.000000,3839.518555,120081100
2018-02-08,3980.000000,4040.000000,3940.000000,4020.000000,3878.106689,101865000
2018-02-09,3970.000000,4000.000000,3940.000000,3950.000000,3810.577393,78255000
2018-02-12,3950.000000,3990.000000,3950.000000,3960.000000,3820.224365,58535200
2018-02-13,3990.000000,4060.000000,3980.000000,4040.000000,3897.400635,79288000
2018-02-14,4050.000000,4080.000000,3990.000000,4040.000000,3897.400635,63313200
2018-02-15,4050.000000,4060.000000,4000.000000,4010.000000,3868.459717,32896000
2018-02-16,4010.000000,4010.000000,4010.000000,4010.000000,3868.459717,0
2018-02-19,4050.000000,4080.000000,4040.000000,4050.000000,3907.047607,89429500
2018-02-20,4080.000000,4080.000000,4040.000000,4070.000000,3926.341797,53466600
2018-02-21,4040.000000,4080.000000,4020.000000,4070.000000,3926.341797,74130200
2018-02-22,4070.000000,4070.000000,4010.000000,4010.000000,3868.459717,91272600
2018-02-23,4030.000000,4040.000000,4010.000000,4030.000000,3887.753662,59706400
2018-02-26,4050.000000,4050.000000,4010.000000,4030.000000,3887.753662,56293900
2018-02-27,4030.000000,4030.000000,3960.000000,4020.000000,3878.106689,81554100
2018-02-28,3970.000000,4050.000000,3970.000000,4000.000000,3858.812500,94528200
2018-03-01,4050.000000,4090.000000,4020.000000,4060.000000,3916.694824,84215600
2018-03-02,4060.000000,4070.000000,4030.000000,4070.000000,3926.341797,61410200
2018-03-05,4050.000000,4060.000000,4000.000000,4020.000000,3878.106689,56394900
2018-03-06,4050.000000,4060.000000,4020.000000,4020.000000,3878.106689,59010500
2018-03-07,4000.000000,4040.000000,3980.000000,4000.000000,3858.812500,100646000
2018-03-08,4050.000000,4140.000000,4020.000000,4140.000000,3993.871094,152547000
2018-03-09,4150.000000,4160.000000,4090.000000,4150.000000,4003.518066,97354700
2018-03-12,4170.000000,4200.000000,4130.000000,4200.000000,4051.753174,87344000
2018-03-13,4160.000000,4180.000000,4080.000000,4090.000000,3945.635742,96605900
2018-03-14,4070.000000,4090.000000,4040.000000,4060.000000,3916.694824,74296000
2018-03-15,4030.000000,4040.000000,3930.000000,3930.000000,3791.283447,133775500
2018-03-16,3930.000000,3950.000000,3820.000000,3820.000000,3685.166016,208216200
2018-03-19,3860.000000,3900.000000,3810.000000,3820.000000,3685.166016,111808000
2018-03-20,3800.000000,3810.000000,3640.000000,3660.000000,3530.813477,254154700
2018-03-21,3660.000000,3720.000000,3630.000000,3710.000000,3579.048584,152085900
2018-03-22,3720.000000,3810.000000,3690.000000,3700.000000,3569.401611,132850400
2018-03-23,3520.000000,3690.000000,3520.000000,3660.000000,3530.813477,104485500
2018-03-26,3600.000000,3650.000000,3580.000000,3590.000000,3463.284180,104993600
2018-03-27,3630.000000,3650.000000,3540.000000,3560.000000,3434.343262,106157400
2018-03-28,3570.000000,3620.000000,3540.000000,3570.000000,3443.990234,83907700
2018-03-29,3580.000000,3600.000000,3530.000000,3600.000000,3472.931396,106930200
2018-03-30,3600.000000,3600.000000,3600.000000,3600.000000,3472.931396,0
2018-04-02,3640.000000,3680.000000,3600.000000,3670.000000,3540.460449,63944000
2018-04-03,3640.000000,3670.000000,3620.000000,3630.000000,3501.872314,57234700
2018-04-04,3630.000000,3660.000000,3570.000000,3600.000000,3472.931396,80976000
2018-04-05,3650.000000,3690.000000,3650.000000,3680.000000,3550.107666,102973700
2018-04-06,3680.000000,3690.000000,3650.000000,3650.000000,3521.166504,62905500
2018-04-09,3630.000000,3780.000000,3630.000000,3770.000000,3636.930908,114947800
2018-04-10,3740.000000,3880.000000,3730.000000,3860.000000,3723.754150,138847700
2018-04-11,3850.000000,3890.000000,3850.000000,3870.000000,3733.401123,58454500
2018-04-12,3830.000000,3860.000000,3740.000000,3750.000000,3617.636719,76340800
2018-04-13,3760.000000,3780.000000,3630.000000,3660.000000,3530.813477,88313600
2018-04-16,3660.000000,3660.000000,3660.000000,3660.000000,3530.813477,0
2018-04-17,3660.000000,3660.000000,3660.000000,3660.000000,3530.813477,0
2018-04-18,3720.000000,3770.000000,3710.000000,3770.000000,3636.930908,65927000
2018-04-19,3770.000000,3770.000000,3770.000000,3770.000000,3636.930908,0
2018-04-20,3770.000000,3770.000000,3770.000000,3770.000000,3636.930908,0
2018-04-23,3720.000000,3780.000000,3720.000000,3750.000000,3617.636719,72362700
2018-04-24,3810.000000,3830.000000,3770.000000,3830.000000,3694.812988,81396500
2018-04-25,3830.000000,3830.000000,3830.000000,3830.000000,3694.812988,0
2018-04-26,3830.000000,3830.000000,3830.000000,3830.000000,3694.812988,0
2018-04-27,3830.000000,3830.000000,3830.000000,3830.000000,3694.812988,0
2018-04-30,3750.000000,3870.000000,3750.000000,3830.000000,3694.812988,95418200
2018-05-01,3830.000000,3830.000000,3830.000000,3830.000000,3694.812988,0
2018-05-02,3810.000000,3880.000000,3780.000000,3870.000000,3733.401123,118872100
2018-05-03,3850.000000,3860.000000,3740.000000,3740.000000,3607.989746,91601300
2018-05-04,3700.000000,3750.000000,3650.000000,3730.000000,3598.342773,80894300
2018-05-07,3750.000000,3820.000000,3730.000000,3800.000000,3665.871826,97351600
2018-05-08,3650.000000,3670.000000,3570.000000,3620.000000,3620.000000,107379900
2018-05-09,3600.000000,3780.000000,3530.000000,3700.000000,3700.000000,149687500
2018-05-10,3700.000000,3700.000000,3700.000000,3700.000000,3700.000000,0
2018-05-11,3700.000000,3750.000000,3620.000000,3630.000000,3630.000000,120995700
2018-05-14,3560.000000,3610.000000,3500.000000,3540.000000,3540.000000,161018200
2018-05-15,3520.000000,3530.000000,3350.000000,3370.000000,3370.000000,230994800
2018-05-16,3280.000000,3530.000000,3250.000000,3480.000000,3480.000000,205406800
2018-05-17,3510.000000,3610.000000,3490.000000,3490.000000,3490.000000,179026500
2018-05-18,3520.000000,3530.000000,3400.000000,3490.000000,3490.000000,75748600
2018-05-21,3490.000000,3490.000000,3410.000000,3420.000000,3420.000000,57210900
2018-05-22,3420.000000,3500.000000,3420.000000,3470.000000,3470.000000,78667200
2018-05-23,3460.000000,3530.000000,3450.000000,3470.000000,3470.000000,110630200
2018-05-24,3480.000000,3590.000000,3480.000000,3560.000000,3560.000000,84178300
2018-05-25,3540.000000,3590.000000,3530.000000,3560.000000,3560.000000,66374400
2018-05-28,3580.000000,3700.000000,3560.000000,3690.000000,3690.000000,90299200
2018-05-29,3690.000000,3690.000000,3690.000000,3690.000000,3690.000000,0
2018-05-30,3600.000000,3730.000000,3590.000000,3600.000000,3600.000000,148933500
2018-05-31,3600.000000,3610.000000,3500.000000,3520.000000,3520.000000,255204300
2018-06-01,3520.000000,3520.000000,3520.000000,3520.000000,3520.000000,0
2018-06-04,3540.000000,3660.000000,3530.000000,3640.000000,3640.000000,141754800
2018-06-05,3680.000000,3860.000000,3660.000000,3830.000000,3830.000000,181376800
2018-06-06,3790.000000,3830.000000,3760.000000,3790.000000,3790.000000,143554900
2018-06-07,3800.000000,3830.000000,3770.000000,3770.000000,3770.000000,122724300
2018-06-08,3710.000000,3730.000000,3600.000000,3610.000000,3610.000000,260396300
2018-06-11,3610.000000,3610.000000,3610.000000,3610.000000,3610.000000,0
2018-06-12,3610.000000,3610.000000,3610.000000,3610.000000,3610.000000,0
2018-06-13,3610.000000,3610.000000,3610.000000,3610.000000,3610.000000,0
2018-06-14,3610.000000,3610.000000,3610.000000,3610.000000,3610.000000,0
2018-06-15,3610.000000,3610.000000,3610.000000,3610.000000,3610.000000,0
2018-06-18,3610.000000,3610.000000,3610.000000,3610.000000,3610.000000,0
2018-06-19,3610.000000,3610.000000,3610.000000,3610.000000,3610.000000,0
2018-06-20,3540.000000,3710.000000,3510.000000,3710.000000,3710.000000,295386100
2018-06-21,3650.000000,3700.000000,3610.000000,3610.000000,3610.000000,123848500
2018-06-22,3610.000000,3630.000000,3540.000000,3580.000000,3580.000000,121490900
2018-06-25,3630.000000,3690.000000,3600.000000,3660.000000,3660.000000,97826600
2018-06-26,3600.000000,3700.000000,3600.000000,3690.000000,3690.000000,91252300
